TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
geeky,[geeky person],-0.128098096441133,NA,-0.05038684880065717,-0.03725879929103159,-0.05096793134816384
geezer,[geezer person],NA,NA,NA,NA,NA
gegger,[gegger person],NA,NA,NA,NA,NA
gelatinous,[gelatinous person],NA,NA,NA,NA,NA
gelded,[gelded person],NA,NA,-0.050643920034431876,NA,NA
gelid,[gelid person],NA,NA,NA,NA,NA
gelly,[gelly person],NA,NA,NA,NA,NA
gem,[gem person],NA,NA,-0.051082826264539846,NA,NA
genderless,[genderless person],-0.12504036366188276,NA,NA,NA,NA
general,[general person],-0.07300455943351931,-0.05446944229834785,-0.03098350769960143,-0.048684703436993014,-0.05553482884837748
generalist,[generalist person],NA,NA,NA,NA,NA
generalizing,[generalizing person],NA,NA,NA,NA,NA
generating,[generating person],-0.12788356888412294,NA,-0.05049420837543319,NA,NA
generative,[generative person],-0.12023065583371692,NA,-0.04828812409479936,NA,NA
generous,[generous person],0.8482196758791387,0.07518515962106158,0.2745826941038642,-0.02692147392888138,-0.03456934123061773
genial,[genial person],-0.10685700792970892,-0.05426612026913841,-0.008976203788820655,-0.04940676620969406,-0.058981706145947506
genializing,[genializing person],NA,NA,NA,NA,NA
genius,[genius person],-0.12547227914332973,-0.055721508702358855,-0.04923660789715131,-0.03979841901668095,-0.03875097640394837
gent,[gent person],-0.13012666902022027,-0.057446707805375044,-0.05039840193075118,-0.05033528933530284,-0.060827993594558157
genteel,[genteel person],-0.10798685306329531,-0.030980489596315896,-0.040485252742770796,-0.04708104684966982,-0.05981368173284443
genteelish,[genteelish person],NA,NA,NA,NA,NA
genteelized,[genteelized person],NA,NA,NA,NA,NA
genteelizing,[genteelizing person],NA,NA,NA,NA,NA
gentile,[gentile person],-0.1240049106533808,0.09802967497189234,-0.04124325079040204,-0.0318695593098414,-0.04544796065362256
gentility,[gentility person],NA,NA,NA,NA,NA
gentle,[gentle person],0.3984268980146844,0.14383555741447882,0.35263676815362444,0.018314757240666377,0.11947190979913062
gentle-hearted,[gentle - hearted person],NA,-0.057317937186875736,-0.05008815812017794,-0.04985400158954903,-0.05976273795408304
gentle-minded,[gentle - minded person],NA,-0.05780427413260544,-0.05104100956927276,NA,NA
gentlemanlike,[gentlemanlike person],-0.1298607978678991,NA,-0.043229825599249726,NA,-0.06080814674741569
gentlewomanly,[gentlewomanly person],NA,NA,NA,NA,NA
genuflecting,[genuflecting person],NA,NA,NA,NA,NA
genuine,[genuine person],0.20878453761777938,-0.039516509270884626,-0.018618840662404754,-0.045429697873132564,-0.05356394140754626
geoponic,[geoponic person],NA,NA,NA,NA,NA
gerent,[gerent person],NA,NA,NA,NA,NA
germ,[germ person],NA,NA,-0.050726877144180074,NA,NA
german,[german person],-0.09201170098461184,0.6069190067001174,0.08347701532932494,0.28843252665186947,0.18909507410636153
germanized,[germanized person],NA,NA,NA,NA,NA
germinant,[germinant person],NA,NA,NA,NA,NA
geromorphism,[geromorphism person],NA,NA,NA,NA,NA
gerontic,[gerontic person],NA,NA,NA,NA,NA
gerrymandering,[gerrymandering person],NA,NA,NA,NA,NA
gestant,[gestant person],NA,NA,NA,NA,NA
gesticulative,[gesticulative person],NA,NA,NA,NA,NA
gesturing,[gesturing person],-0.13075809512968659,-0.0573236044963106,-0.050269626797752105,NA,NA
get-at-able,[get - at - able person],NA,NA,NA,NA,NA
get-up,[get - up person],NA,NA,NA,NA,NA
gewgaw,[gewgaw person],NA,NA,NA,NA,NA
gewgawish,[gewgawish person],NA,NA,NA,NA,NA
ghastly,[ghastly person],-0.1272056618039711,-0.045949197608803984,-0.04507550857768269,-0.04751623990124823,-0.05951502382985579
ghostlike,[ghostlike person],NA,-0.05654648199328911,-0.05012394464510327,NA,NA
ghoulish,[ghoulish person],NA,-0.056942550969154286,-0.05019044558905904,NA,NA
giant,[giant person],-0.11514063199772458,-0.0065467905689055896,0.0759815699512613,-0.031493981744780575,-0.028806326258235662
giant-rude,[giant - rude person],NA,NA,NA,NA,NA
giantizing,[giantizing person],NA,NA,NA,NA,NA
gibbering,[gibbering person],NA,NA,-0.05056549964162304,NA,NA
gibbeting,[gibbeting person],NA,NA,NA,NA,NA
gibblegabbling,[gibblegabbling person],NA,NA,NA,NA,NA
gibing,[gibing person],NA,NA,NA,NA,NA
gibraltar,[gibraltar person],NA,-0.05575580468832033,-0.05066263046951095,NA,NA
giddy,[giddy person],-0.1265020114169781,-0.05417789720474006,-0.04980045700247106,-0.021550118593646465,-0.054449089563525385
giddy-head,[giddy - head person],NA,NA,NA,NA,NA
giddy-paced,[giddy - paced person],NA,NA,NA,NA,NA
giddying,[giddying person],NA,NA,NA,NA,NA
giddyish,[giddyish person],NA,NA,NA,NA,NA
gifted,[gifted person],0.16702317318648505,0.014480680210541963,0.021428253214678002,-0.023165698278273167,-0.0011587129929404708
giftless,[giftless person],NA,NA,NA,NA,NA
gig,[gig person],NA,NA,-0.05094176536392862,NA,NA
gigantic,[gigantic person],-0.12372316446184091,-0.04665030805435378,-0.025981847719878524,-0.04875803048540964,-0.05894700069666631
giggish,[giggish person],NA,NA,NA,NA,NA
giggly,[giggly person],-0.12886753527894246,-0.05575592154006125,NA,-0.04015611193578649,NA
giglet,[giglet person],NA,NA,NA,NA,NA
gigman,[gigman person],NA,NA,NA,NA,NA
gignitive,[gignitive person],NA,NA,NA,NA,NA
gild,[gild person],NA,NA,NA,NA,NA
gilded,[gilded person],-0.13012910033253305,-0.05638931640174503,-0.04333690339036492,-0.04990109782389793,-0.05688165499938168
gilding,[gilding person],NA,NA,NA,NA,NA
gill,[gill person],NA,-0.05777582073369021,-0.045450280846585867,NA,NA
gill-flirting,[gill - flirting person],NA,NA,NA,NA,NA
gilly-gaupus,[gilly - gaupus person],NA,NA,NA,NA,NA
gillyflower,[gillyflower person],NA,NA,NA,NA,NA
gilpy,[gilpy person],NA,NA,NA,NA,NA
gilravaging,[gilravaging person],NA,NA,NA,NA,NA
gilt,[gilt person],NA,NA,NA,-0.05031316006670752,NA
gilt-edged,[gilt - edged person],NA,NA,NA,-0.0504218987141156,NA
gimbal-jawed,[gimbal - jawed person],NA,NA,NA,NA,NA
gimcrack,[gimcrack person],NA,NA,NA,NA,NA
gimmer,[gimmer person],NA,NA,NA,NA,NA
gimp,[gimp person],NA,NA,NA,NA,NA
gingerbready,[gingerbready person],NA,NA,NA,NA,NA
gingering,[gingering person],NA,NA,NA,NA,NA
gingery,[gingery person],NA,NA,-0.049041331820196495,NA,NA
girding,[girding person],NA,NA,NA,NA,NA
girling,[girling person],NA,NA,NA,NA,NA
girlish,[girlish person],-0.1299328791270545,-0.053958800190505744,-0.05059903189726175,-0.048613761008037076,-0.050743990987358566
girning,[girning person],NA,NA,NA,NA,NA
girt-up,[girt - up person],NA,NA,NA,NA,NA
giving,[giving person],0.20706831716169877,-0.0239985980760492,-0.0064965075735214164,-0.04515487048028647,-0.05796951694168217
glacial,[glacial person],NA,NA,-0.04787474746436254,NA,NA
glad,[glad person],-0.1293811142504246,-0.05561049954848014,-0.04831376640793483,-0.04627266085249129,-0.05940453950966703
gladdened,[gladdened person],NA,NA,-0.05079498425500255,NA,NA
gladdening,[gladdening person],NA,NA,NA,NA,NA
gladiator,[gladiator person],NA,NA,NA,NA,NA
gladless,[gladless person],NA,NA,NA,NA,NA
gladsome,[gladsome person],NA,NA,-0.050819499433494716,-0.05033605241353027,-0.06062856992728181
glaiking,[glaiking person],NA,NA,NA,NA,NA
glaikit,[glaikit person],NA,NA,NA,NA,NA
glamorous,[glamorous person],-0.10258075862664146,0.0265748353962759,-0.0479327948984934,-0.03576841212809183,-0.05868060718689321
glamouring,[glamouring person],NA,NA,NA,NA,NA
glamping,[glamping person],NA,NA,NA,NA,NA
glancing,[glancing person],NA,NA,-0.051066172850184825,-0.050056157704330174,NA
glaring,[glaring person],NA,-0.05482876140169212,-0.049058238839846266,NA,-0.05927569420254968
glary,[glary person],NA,NA,NA,NA,NA
glass-eyed,[glass - eyed person],NA,NA,-0.04902076161295594,NA,NA
glass-faced,[glass - faced person],NA,NA,NA,NA,NA
glassman,[glassman person],NA,NA,NA,NA,NA
glassy,[glassy person],NA,NA,-0.050965266121241797,NA,NA
glavering,[glavering person],NA,NA,NA,NA,NA
glazing,[glazing person],NA,NA,NA,NA,NA
gleaming,[gleaming person],NA,-0.0568427011565339,-0.04988471031705907,-0.049484147111193894,-0.059688975607751445
gleamy,[gleamy person],NA,NA,NA,NA,NA
gleaning,[gleaning person],NA,NA,NA,NA,NA
gleed,[gleed person],NA,NA,NA,NA,NA
gleeful,[gleeful person],NA,-0.05733914577785361,-0.05062974631629216,-0.049712832117475375,-0.05826244366956015
gleg,[gleg person],NA,NA,NA,NA,NA
gleyd,[gleyd person],NA,NA,NA,NA,NA
glib,[glib person],-0.1298100263460734,-0.05759230507456755,-0.04926619518153841,NA,-0.06071442080778198
glibbery,[glibbery person],NA,NA,NA,NA,NA
gliding,[gliding person],NA,-0.057967399162936695,-0.05077973975895168,-0.0503005811990523,NA
gliffed,[gliffed person],NA,NA,NA,NA,NA
gliffing,[gliffing person],NA,NA,NA,NA,NA
gliming,[gliming person],NA,NA,NA,NA,NA
glimmering,[glimmering person],NA,NA,NA,-0.04353631002133388,NA
glimpsing,[glimpsing person],NA,NA,NA,NA,NA
glinting,[glinting person],NA,NA,NA,NA,NA
glistening,[glistening person],NA,-0.05737075417377382,-0.05055000154027742,-0.04948802211781754,-0.05948774768164396
glittering,[glittering person],-0.12972879191115225,-0.05482175029723662,-0.050610866811016585,-0.04867635726888054,NA
gloating,[gloating person],NA,-0.057382965180700476,-0.05036543324243413,NA,NA
gloffing,[gloffing person],NA,NA,NA,NA,NA
glomerate,[glomerate person],NA,NA,NA,NA,NA
gloomy,[gloomy person],-0.10608470872447266,-0.05464530416843992,-0.03840287148924109,-0.04700593133665766,-0.056106885030718895
gloppening,[gloppening person],NA,NA,NA,NA,NA
glopping,[glopping person],NA,NA,NA,NA,NA
glorified,[glorified person],-0.12083562354448533,-0.05684048097345632,-0.04002876321222707,-0.049955049839196346,-0.05751314559027806
glorifying,[glorifying person],NA,-0.05763980530725355,-0.050364587891451644,NA,NA
gloring,[gloring person],NA,NA,NA,NA,NA
glorious,[glorious person],-0.06675465660595917,-0.028795362041019037,-0.033091249482605785,-0.037002452699005955,-0.04960943058119348
glorying,[glorying person],NA,NA,NA,NA,NA
glossarist,[glossarist person],NA,NA,NA,NA,NA
glossing,[glossing person],NA,NA,NA,NA,NA
glossless,[glossless person],NA,NA,NA,NA,NA
glossolalist,[glossolalist person],NA,NA,NA,NA,NA
glossy,[glossy person],NA,-0.055287988743527236,-0.050653134360141,-0.0490113963031094,NA
glouting,[glouting person],NA,NA,NA,NA,NA
gloved,[gloved person],-0.12925554412038803,-0.054179649980853936,-0.048035927718356984,-0.049857459287767046,NA
glowering,[glowering person],NA,-0.055593556046046017,-0.045670072102032847,-0.04953422411986867,-0.05873473495182718
glowing,[glowing person],-0.123973446611686,-0.04192365513393892,-0.0425648161596922,-0.03690706792057781,-0.05510074540018147
glozing,[glozing person],NA,NA,NA,NA,NA
gluey,[gluey person],NA,-0.05727738963277477,NA,NA,NA
glum,[glum person],-0.13009463290504011,-0.05730344757100104,-0.04950627486056511,-0.04907494641173715,-0.05941398533531237
glumpy,[glumpy person],NA,NA,NA,NA,NA
glunch,[glunch person],NA,NA,NA,NA,NA
glusky,[glusky person],NA,NA,NA,NA,NA
glutinous,[glutinous person],NA,NA,NA,NA,NA
glutting,[glutting person],NA,NA,NA,NA,NA
gluttonous,[gluttonous person],-0.12403923506250242,-0.056707153137060935,-0.04050497759902886,NA,-0.060026265876300805
gnapping,[gnapping person],NA,NA,NA,NA,NA
gnarled,[gnarled person],NA,-0.05535751552937759,-0.04580532825923098,NA,NA
gnarling,[gnarling person],NA,NA,NA,NA,NA
gnarring,[gnarring person],NA,NA,NA,NA,NA
gnashing,[gnashing person],NA,NA,NA,NA,NA
gnathonic,[gnathonic person],NA,NA,NA,NA,NA
gnattering,[gnattering person],NA,NA,NA,NA,NA
gnawing,[gnawing person],NA,NA,NA,NA,NA
gnomish,[gnomish person],NA,-0.056166713835282975,-0.048958769207573465,NA,NA
gnostic,[gnostic person],NA,NA,-0.05004899019132264,NA,NA
go-ahead,[go - ahead person],-0.12975367710776542,NA,-0.04939863350212825,-0.05012268858728381,NA
go-as-you-please,[go - as - you - please person],NA,NA,NA,NA,NA
go-between,[go - between person],-0.12611729199807334,NA,-0.05038149491110141,NA,NA
go-getter,[go - getter person],NA,NA,NA,NA,NA
goaded,[goaded person],NA,NA,-0.05083781537144863,NA,-0.060220064501338925
goading,[goading person],NA,NA,NA,NA,NA
goat-drunk,[goat - drunk person],NA,NA,NA,NA,NA
goatish,[goatish person],NA,NA,-0.05078557268073085,NA,NA
gob-mouthed,[gob - mouthed person],NA,NA,NA,NA,NA
gobbin,[gobbin person],NA,NA,NA,NA,NA
gobbing,[gobbing person],NA,NA,NA,NA,NA
gobbling,[gobbling person],NA,NA,NA,NA,NA
goblin,[goblin person],NA,-0.04940216655313672,-0.048069178190334856,-0.034462832973356596,-0.055739665292147224
god-fearing,[god - fearing person],-0.04068240751066822,0.03405334681547369,0.06456933168766822,-0.04505352415320656,-0.056542029807639095
godless,[godless person],-0.0478762315890727,-0.05008574923754777,-0.02263989350244114,-0.03617379743641144,-0.06060553909396676
godlike,[godlike person],-0.11881334377373702,-0.056132242571710116,-0.032485414611822444,NA,-0.058943710577621294
goethian,[goethian person],NA,NA,NA,NA,NA
goggly,[goggly person],NA,NA,NA,NA,NA
goitered,[goitered person],NA,NA,NA,NA,NA
golden,[golden person],-0.11956562040698569,-0.02128179509954375,-3.536237674392029e-4,0.2660767192077729,1.8866903684572123
gollaring,[gollaring person],NA,NA,NA,NA,NA
gone,[gone person],-0.1262831933088278,-0.05575948551815947,-0.043844113979857956,0.07935505388602741,-0.04052445670207921
goner,[goner person],NA,NA,NA,NA,NA
gonesome,[gonesome person],NA,NA,NA,NA,NA
gonoph,[gonoph person],NA,NA,NA,NA,NA
gony,[gony person],NA,NA,NA,NA,NA
good,[good person],14.34657959969565,3.322553465796317,8.819390425096389,6.581204821502664,9.371180531484534
good-for-nothing,[good - for - nothing person],NA,NA,NA,NA,NA
good-hearted,[good - hearted person],-0.051694822103852005,-0.029309509701088886,-0.023135832745500986,-0.032310713910071565,-0.04733712578269071
good-humored,[good - humored person],-0.12388763558888197,-0.05344757382395902,-0.04340453146896399,-0.04913003112127941,-0.05889287293173233
good-looking,[good - looking person],-0.08390255932963105,0.29813828130589587,0.30219749286515124,0.1089899122339217,0.24067565010226735
good-natured,[good - natured person],-0.07422021558990974,-0.025581939165582483,0.005958330235140682,-0.032316675458723326,-0.03239361734601676
good-tempered,[good - tempered person],-0.12471714214265427,-0.055044937122403305,-0.04385820316289942,-0.04969435131665492,-0.059646840857400886
goodish,[goodish person],NA,NA,-0.05107924761204731,NA,NA
goody-goody,[goody - goody person],-0.12958420033772747,NA,-0.05103562750135091,-0.04826322194731364,-0.058535417417423255
gooey,[gooey person],NA,NA,NA,NA,NA
gooney,[gooney person],NA,NA,NA,NA,NA
gooseberry,[gooseberry person],NA,NA,NA,NA,NA
goosecap,[goosecap person],NA,NA,NA,NA,NA
goosing,[goosing person],NA,NA,NA,NA,NA
goosish,[goosish person],NA,NA,NA,NA,NA
gorb,[gorb person],NA,NA,NA,NA,NA
gorged,[gorged person],NA,NA,NA,NA,NA
gorgeous,[gorgeous person],-0.09663119437889542,0.4269673256756704,0.13969285566480205,0.19000735841132732,0.016204624934899436
gorging,[gorging person],NA,NA,NA,NA,NA
gorgonian,[gorgonian person],NA,NA,NA,NA,NA
gorgonized,[gorgonized person],NA,NA,NA,NA,NA
gorgonizing,[gorgonizing person],NA,NA,NA,NA,NA
gorlin,[gorlin person],NA,NA,NA,NA,NA
gormandizing,[gormandizing person],NA,NA,NA,NA,NA
gory,[gory person],NA,NA,-0.05068215807720644,NA,NA
gosling,[gosling person],NA,NA,NA,NA,NA
gossamer,[gossamer person],NA,NA,NA,-0.05009395392278233,NA
gossipy,[gossipy person],-0.12323404163185794,-0.04753253869833727,-0.05045983076881199,-0.04570154449165277,NA
goth,[goth person],NA,-0.05405753991158734,-0.05051167896240462,0.12443032324197766,-0.02964477595035018
gouge,[gouge person],NA,NA,NA,NA,NA
gourmand,[gourmand person],NA,NA,NA,NA,NA
gourmet,[gourmet person],NA,NA,NA,-0.044366157593658744,NA
goustrous,[goustrous person],NA,NA,NA,NA,NA
gouty,[gouty person],-0.12886324472780228,-0.05776428746686092,-0.04690992020968247,NA,NA
governing,[governing person],-0.10860183206005754,-0.05632095813330393,-0.04557708349395913,NA,-0.06073289854087023
goving,[goving person],NA,NA,NA,NA,NA
gowk,[gowk person],NA,NA,NA,NA,NA
gowling,[gowling person],NA,NA,NA,NA,NA
grab-all,[grab - all person],NA,NA,NA,NA,NA
grabbing,[grabbing person],NA,-0.057004073410751276,-0.05084804411833674,NA,NA
grabby,[grabby person],NA,NA,NA,NA,NA
graceful,[graceful person],-0.07349082189607549,0.026049002562113555,-0.035246894487951146,-0.015791262596047212,-0.051964519020183494
graceless,[graceless person],-0.12551089410359154,-0.05705320956781022,-0.049758753020668296,-0.048177971801593486,-0.057487673700897364
gracile,[gracile person],NA,NA,NA,NA,NA
graciosity,[graciosity person],NA,NA,NA,NA,NA
gracious,[gracious person],-0.024592840734912712,0.04889351791294433,-0.01649982753296722,-0.046580276762922056,-0.057766803155360806
grafting,[grafting person],NA,NA,-0.05099558604314705,NA,NA
grammarless,[grammarless person],NA,NA,NA,NA,NA
grammaticaster,[grammaticaster person],NA,NA,NA,NA,NA
grand,[grand person],-0.07041592691226442,-0.03452109734634235,-0.011512256736285791,-0.030224171881955898,-0.05261829751428799
grandfatherly,[grandfatherly person],-0.12966772306659005,NA,-0.04208296609967383,NA,NA
grandiloquent,[grandiloquent person],NA,NA,-0.05098372295102612,NA,NA
grandiose,[grandiose person],-0.12751315130235222,-0.05785858682178737,-0.050662996788270034,NA,NA
grandisonian,[grandisonian person],NA,NA,NA,NA,NA
grandmotherly,[grandmotherly person],-0.12729719356162875,-0.01251207194312508,NA,NA,NA
grangousier,[grangousier person],NA,NA,NA,NA,NA
granitic,[granitic person],NA,NA,-0.051156650765840556,NA,NA
granny,[granny person],NA,-0.0402760455868969,NA,NA,NA
granting,[granting person],-0.12994303343141964,-0.05287675306954057,-0.04994782985708487,NA,NA
graphic,[graphic person],-0.13033204340146456,NA,-0.050262300422570544,NA,NA
grappling,[grappling person],NA,NA,-0.051102635655896164,NA,NA
grasping,[grasping person],-0.11910653143498412,-0.05047135998260015,-0.045219218244705706,-0.05013222706512663,-0.06061509105248452
graspless,[graspless person],NA,NA,NA,NA,NA
grateful,[grateful person],-0.009876250324021656,-0.03275663605837537,-0.030605917594089954,-0.042648039272221785,-0.05265119870473805
gratified,[gratified person],-0.1293379227022799,-0.057680820268318216,-0.050546056569025805,-0.0502470464921595,NA
gratifying,[gratifying person],-0.1290019725480021,-0.05765067251915957,-0.0508859440207183,NA,NA
grating,[grating person],NA,NA,-0.05112653654600771,NA,NA
grave,[grave person],-0.11094733335003433,-0.05275931706991098,-0.022637075665832843,-0.047351105003594504,-0.056905004231313984
graveled,[graveled person],NA,NA,NA,NA,NA
graveling,[graveling person],NA,NA,NA,NA,NA
gravid,[gravid person],NA,-0.04646334526887383,NA,NA,NA
gray,[gray person],-0.11825128157437065,-0.00550096748762715,0.19881106770682264,-0.035714758190225994,0.01757373898911175
graybeard,[graybeard person],NA,NA,NA,NA,NA
greasehorn,[greasehorn person],NA,NA,NA,NA,NA
greasy,[greasy person],-0.13012652600184893,-0.05715235826998506,-0.039786429263913736,-0.04882438252190372,-0.05719368564429519
great,[great person],1.7795553100455386,0.41019910085293787,3.4767722157698397,0.20377853579689081,0.03159389143573553
